,書名,作者,出版日期,內容介紹,網址
1,現代色彩學：色彩原理、設計應用、數位科技(第四版),戴孟宗,2019-12-12,"
色彩是一門活的學問，每年或每季流行的色彩都不盡相同，新的顏色不斷地出現或被重新定義，而科技與媒體的演變更會影響色彩的發展，像是近年來網頁的動態圖像、手機、平板電腦、液晶或是HD電視等科技的色彩...more
",https://www.books.com.tw/products/0010845645?loc=P_0003_001
2,視覺藝術教育概論,吳正雄,2019-09-03,"
本書以「視覺藝術教育概論」為標題，意圖以比較周延並容易聚焦的方式，探討「當代」藝術哲學和教育哲學的思潮變遷，以及「國民教育」性質的視覺藝術教育，應該有什麼樣的思考和因應，或是否需要有什麼所謂...more
",https://www.books.com.tw/products/0010833416?loc=P_0003_002
3,設計不用管我們講道理：設計管理隨行手札(第三版),"歐普廣告設計（股）,王炳南",2019-06-05,"
1.在中小企業來說能經營25年而屹立不搖並非易事，對於善變又要時時刻刻隨著潮流變遷而改變的設計從業來說，更是難上加難。本書特別邀請經營25年的設計公司歐普設計總監王炳南老師將經營方式告訴您知，該公...more
",https://www.books.com.tw/products/0010827623?loc=P_0003_003
4,創意思考與發明,張振華,2019-06-01,"
內容編寫平實平易且富哲理，利於引發學習動機。   章節完整且編排得宜，循序漸進，學習者易於吸收相關知識。   設計隨堂練習與習題，提供充分練習的機會，能提升學習成就。   教材能與生活層面結合，利於...more
",https://www.books.com.tw/products/0010832529?loc=P_0003_004
5,版式設計(第4版),楊敏,2019-04-26,"
版式設計作為視覺設計專業學習的基礎課，確實擔當了認識理解平面設計思想與方法的基本規則的重任。但世界平面設計的風格演變跨越了幾個世紀，伴隨著歷史性、中西文化、意識形態的複雜性和異同性，所形成版...more
",https://www.books.com.tw/products/0010820853?loc=P_0003_005
6,遊戲美術製作流程,師濤,2019-04-26,"
遊戲美術製作流程是一門綜合性的專業課程，作為一門新興的應用學科，廣泛地運用到遊戲設計領域。在本書中，筆者站在大學教育的角度，結合當前形勢以及教學實踐，根據應用型技職院校人才培養的目標要求，依...more
",https://www.books.com.tw/products/0010820859?loc=P_0003_006
7,遊戲關卡設計,師濤,2019-04-26,"
隨著遊戲產業的不斷發展和遊戲市場多元化發展步伐的急劇加速，越來越多的公司開始進入這個行業，遊戲市場一時間百花齊放，行業競爭愈演愈烈，這使得各公司對實用型遊戲製作人才的需求也日益增加。相關專家...more
",https://www.books.com.tw/products/0010820865?loc=P_0003_007
8,設計概論,李巍,2019-04-19,"
【本書的基本架構與內容特色】   本書首先在體例結構上劃分為：概論篇、原理篇、造型篇、表現篇四個大的板塊。   在這四個板塊結構中，以前兩個板塊概念篇與原理篇最為重要，應該視為全書的重點所在，雖然...more
",https://www.books.com.tw/products/0010820042?loc=P_0003_008
9,廣告設計,李巍,2019-04-19,"
設計是整個人類物質文明和精神文明的結晶，是一個國家科學和文化發展的重要標誌，它不僅創造著今天，也規劃著明天。   設計作為一種生產力，對推進一個國家或地區的經濟發展有著重要的作用。正因為如此，...more
",https://www.books.com.tw/products/0010820047?loc=P_0003_009
10,平面構成(第5版),夏鏡湖,2019-04-19,"
人們透過設計來滿足需求。未來的社會，設計將成為一種文化，會有越來越多的人從事設計工作，共同創造更加美好的生活。   平面設計是將思想和概念視覺化，力求傳達效果和審美品質最佳化。因而平面設計也被...more
",https://www.books.com.tw/products/0010820050?loc=P_0003_010
11,設計基礎構成,"呂太鋒,孫媛媛,席麗莎",2019-04-19,"
構成設計作為藝術設計專業的必修課，能夠啟迪學生的創造性思維和形象思維，透過對平面構成、色彩構成、立體構成、空間構成的學習，掌握構成設計中的基本原則和方法，並且在大量有針對性的練習中運用並加以...more
",https://www.books.com.tw/products/0010820068?loc=P_0003_011
12,裝飾基礎與裝飾設計,田欣,2019-04-19,"
本書的編寫特色之一是視野寬泛，內容豐富。全書由淺入深，詳細闡述了裝飾藝術設計的基本理論和裝飾設計的創意與製作方法。透過對本書的學習，能使學生對裝飾藝術設計專業的發展歷程、發展前景、應用領域、...more
",https://www.books.com.tw/products/0010820070?loc=P_0003_012
13,企業、品牌、識別、形象：符號思維與設計方法(第三版),王桂沰,2019-02-22,"
1.從符號的觀點來說明企業品牌的形象設計原理與方法。   2.從企業價值體系的尋找、如何聚焦、定位、如何歸納為品牌的概念，再到這些語意符號如何轉化為視覺符號，並且策略性地打造形象符碼。   3.內容有原...more
",https://www.books.com.tw/products/0010815817?loc=P_0003_013
