,書名,作者,出版日期,內容介紹,網址
1,最新蔬果切雕基礎技法提供21部真人影音教學 最新版(第二版) 附MOSME行動學習一點通,周振文,2020-08-26,"
1.最完整的各式蔬果選購重點。   2.圖解過程最清楚，最詳細。   3.作者教學經驗最豐富。   4.種類最多，最完整的果雕叢書。   5.融合中餐，飲調檢定、盤飾、水果切盤。   6.融合節慶主題，增添教學趣味。 ...more
",https://www.books.com.tw/products/0010869526?loc=P_0003_001
2,2021年統測上榜攻略【餐旅群】升科大四技_課文版套書,名師作者群,2020-08-21,"
書名：迎戰109統測〔高分上榜衝刺秘笈!〕餐旅概論完全攻略〔升科大四技〕〔贈讀書計畫表、線上學習診斷測驗〕    ◎重點統整.搭配雙色圖表.記憶深刻   本書之編寫係根據最新公布考試範圍，配合教育部公布之...more
",https://www.books.com.tw/products/0010869447?loc=P_0003_002
3,2021年名師精心剖析【餐旅群】升科大四技_題庫版套書,名師作者群,2020-08-21,"
書名：迎戰109統測〔高分上榜必備高分題庫〕餐旅概論[歷年試題+模擬考]〔升科大四技〕    本書共分為四部份，其特色與要點如：    1.近年試題彙編，收錄最多，讓您輕鬆掌握考試趨勢：   收錄98~108年四技...more
",https://www.books.com.tw/products/0010869451?loc=P_0003_003
4,110統測〔高分金榜實戰題庫〕飲料與調酒[歷年試題+模擬考]〔升科大四技〕〔贈讀書計畫表〕,畢瑩,2020-07-30,"
◎近年試題彙編，收錄最多，讓您輕鬆掌握考試趨勢：   統一入學測驗考試科目「飲料與調酒」這一科，因為牽涉較為專業性的知識，所以必須在考前將許多專業用語、知識熟記在腦中，如何有效的把握剩餘時間來做...more
",https://www.books.com.tw/products/0010865606?loc=P_0003_004
5,升科大四技：飲料與調酒(2021最新版)(附隨堂測驗卷),"劉貞秀,王彬如 ",2020-07-09,"
加入最新109年統測試題，資料豐富齊全，內容多以表格方式呈現，敘述簡短容易理解。每章章首有研讀重點及架構樹狀圖，章末皆有大量的歷屆試題供學生練習及參考用，適合作為升學準備之用書。  本書特色    1...more
",https://www.books.com.tw/products/0010869553?loc=P_0003_005
6,家政色彩概論 最新版 附贈MOSME行動學習一點通,耿立虎,2020-07-02,"
1.圖文編排簡明清晰，易於學習的閱讀與理解。   2.各章後附重點掃描、課後習題，有助於知識的應用。   3.以多元的色彩觀點編寫內容與說明，輔以精彩圖表幫助吸收。   4.整合分析家政各專業領域的色彩理念...more
",https://www.books.com.tw/products/0010863801?loc=P_0003_006
7,升科大四技：餐旅概論(2021最新版)(附隨堂測驗卷、單字手冊),張朠紹 ,2020-06-30,"
1.根據教育部餐旅群「餐旅概論」99年新課綱，並參考國內外學者著作、各項法令規章編輯而成。   2.本書共有五篇，總計17章，每一章起始有「研讀重點」，分析每章考試重點及試題型態。   3.為便利學生研讀，...more
",https://www.books.com.tw/products/0010866447?loc=P_0003_007
8,升科大四技：餐旅服務(2021最新版)(附隨堂測驗卷),"吳宜真,張涵茹 ",2020-06-30,"
1.依據教育部餐旅群99課綱「餐旅服務」課程大綱，並輔以歷屆試題重點歸納彙整而成。   2.本書共20章，每章章首處附有「研讀重點」，分析考試型態及重點。   3.文中穿插「小叮嚀」、「餐服知識+」及等單元...more
",https://www.books.com.tw/products/0010869556?loc=P_0003_008
9,升科大四技餐旅群餐旅概論升學寶典含解析附單字口袋書及單字實錄MP3 最新版(第五版) 適用至2021年統測 附贈MOSME行動學習一點通,蕭如妙,2020-06-23,"
本書除針對餐旅的語源、定義與研究發展過程進行探討外，更針對餐旅主要相關產業──『旅遊、航空、旅館、餐飲業』與行銷及其未來發展進行探討，包山包海，是學生準備餐旅群考試的最好幫手及貼身工具書。    ...more
",https://www.books.com.tw/products/0010863798?loc=P_0003_009
10,家政美容實務最新版(附MOSME行動學習一點通),"蘇蕎鈴,陳珮如",2020-06-17,"
一、獨特的編排方式，提供學生視覺上新奇的感受。   二、各章首編排章首大綱、學習目標，提供學生課前掌握學習重點。   三、全書採用機能性標誌引導，讓學生準確學習，提升學習效率。   四、全書採用多幅...more
",https://www.books.com.tw/products/0010862458?loc=P_0003_010
11,單一級食物製備技能檢定學術科完全攻略(2020最新版)(附學科測驗卷),冠勁工作室 ,2020-06-12,"
本書依據勞動部勞動力發展署技能檢定中心108年啟用最新公告編寫而成。以報考篇、術科篇、學科篇，採系統化的方式論述每個檢定環節，力求增加報檢者的應考實力，順利通過檢定考試。筆者以自身豐富的經驗轉...more
",https://www.books.com.tw/products/0010863351?loc=P_0003_011
12,日本料理(初級篇),"鎌倉聰,黃女玲",2020-02-07,"
日本料理廚藝認證：入門、初級、中級、高級、銅勳   求職中，我們常以學歷、資歷來表達自己的專業領域，也常以證照來證明自己的專業，然不管國家考試或勞動部的證照考試，始終看不到日本料理這張專業證照...more
",https://www.books.com.tw/products/0010851624?loc=P_0003_012
13,異國料理(附實習手冊),"李思銘,楊天恩 ,薛文龍",2019-11-05,"
本書可使學生從日本、韓國、歐美及南洋四大區域學習，針對各國飲食文化、食材等處及60道實作著手。理論處穿插延伸知識供學生補充。實作處採步驟圖文整合，有助於提昇學習意願。 本書特色   1.全書共60道實...more
",https://www.books.com.tw/products/0010842547?loc=P_0003_013
14,日式料理(入門篇),"鎌倉聰 ,黃女玲",2019-11-04,"
本書主要是傳達日本料理最基本的知識與技巧，並尊循日本農水省銅勳認證基礎內容編輯而成。在這創新的年代，日本料理技術也不斷的日新月異，如研磨刀具的方法或日式高湯的取法等，皆在進化中。本書除了介紹...more
",https://www.books.com.tw/products/0010842551?loc=P_0003_014
15,升科大四技家政群家庭教育升學寶典含解析：行動學習版(第八版)(適用至2021年統測)(附贈MOSME行動學習一點通),"吳美玲,曾玉瓶,林佳蓉,郭宜君,馮家慧",2019-10-31,"
本書特色   1.運用表格統整歸納，重點一目了然。   2.蒐羅解析相關試題，答題功力倍增。   3.章後時事新知補充，掌握考題走向。...more
",https://www.books.com.tw/products/0010839656?loc=P_0003_015
16,升科大四技家政群家政概論升學寶典含解析：行動學習版(第八版)(適用至2021年統測)(附贈MOSME行動學習一點通),呂巧華,2019-10-30,"
1、協助學生上課及複習，以條列式的重點歸納整理，幫助學生釐清觀念。   2、書中包含近年來歷屆試題及綜合練習題目，使同學對於每一章各小節的重要性一目了然，易於掌握複習重點。   3、對於較難的題目，...more
",https://www.books.com.tw/products/0010839653?loc=P_0003_016
17,升科大四技家政群生活應用類家政行職業衛生與安全升學寶典含解析 行動學習版(第八版)適用至2021年統測 附贈MOSME行動學習一點通,"高登,黃鈺",2019-10-29,"
1、對於較難的題目，特別加以詳細分析解答，利於讀者理解。   2、生活化補充資料豐富，可使學生增進學習之廣度。   3、以條列式的重點歸納整理，可協助學生上課及複習，並幫助學生釐清觀念。   4、段落式...more
",https://www.books.com.tw/products/0010839624?loc=P_0003_017
18,升科大四技家政群生活應用類色彩概論升學寶典含解析 行動學習版(第八版)適用至2021年統測 附贈MOSME行動學習一點通,詹升興,2019-10-29,"
1.歷屆試題分章脈絡整理、系統複習，內容精準多元。   2.試題蒐集完整、消除學習盲點，加快學習速度，幫助學生掌握重點。   3.重點領域聚集，涵蓋內容豐富詳盡，補充資料完整。   4.模擬試題因應考題型態...more
",https://www.books.com.tw/products/0010839627?loc=P_0003_018
19,升科大四技家政群專一考前急救包,陳慧薐 ,2019-09-23,"
本書依據99年教育部職業學校家政群四技二專統一入學測驗之專業科目(一)「家政概論」與「家庭教育」編輯而成，彙集各版本教科書精華，緊扣歷年試題命題方向編寫。各章附重點圖表，統整必考要點，同時網羅歷...more
",https://www.books.com.tw/products/0010836982?loc=P_0003_019
20,升科大四技家政群幼保類幼兒教保概論與實務升學寶典含解析行動學習版(第八版)(適用至2021年統測)(附贈MOSME行動學習一點通),"張秀娟,蘇淑慧,韓京倫",2019-09-17,"
1.依教育部公告課綱「幼兒教保概論與實務」及公告考科規範內容編輯而成。   2.重點分章節條列與圖表化，強化閱讀與複習。   3.各章節皆附有大量試題，提高學習效果。   4.蒐錄完整歷屆試題與解析，掌握命...more
",https://www.books.com.tw/products/0010835335?loc=P_0003_020
21,單一級食物製備技能檢定學術科完全攻略(附學科測驗卷)(2019最新版),冠勁工作室 ,2019-08-15,"
本書依據勞動部勞動力發展署技能檢定中心108年啟用最新公告編寫而成。以報考篇、術科篇、學科篇，採系統化的方式論述每個檢定環節，力求增加報檢者的應考實力，順利通過檢定考試。筆者以自身豐富的經驗轉...more
",https://www.books.com.tw/products/0010833561?loc=P_0003_021
22,迎戰2020統測高分上榜必備高分題庫 餐旅概論[歷年試題+模擬考] (升科大四技),高芬,2019-08-09,"
統一入學測驗考試科目「餐旅概論」這一科，雖然是概論，整體難度算是中等，但因為範圍比較廣泛，而且偏重定義和比較等記憶性的考題，在短時間內還要再準備其他科目，如何有效的把握剩餘時間來做充分的加強...more
",https://www.books.com.tw/products/0010830903?loc=P_0003_022
23,迎戰2020統測贏家首選!上榜攻略大進擊!餐旅服務[歷年試題+模擬考](升科大四技),畢瑩,2019-07-26,"
◎近年試題彙編.一探統測趨勢   本書之編寫係根據考試範圍，配合教育部公布之職業學校餐旅群餐旅服務課程綱要架構，並參考國、內外學者著作、各項法令規章以及歷屆精華考題編輯而成。第一部分為近年試題彙...more
",https://www.books.com.tw/products/0010830177?loc=P_0003_023
24,升科大四技餐旅群飲料與調酒升學寶典含解析附單字口袋書及單字實錄MP3(第八版)：行動學習版 - 適用至2021年統測 - 附贈MOSME行動學習一點通,范之壎,2019-07-18,"
1.重點整理，濃縮教材精華，集合重要內容。   2.自我評量，立即驗收學習成果，以強化課程之學習。   3.於章節之末集合各類型題目，供學生自我加強練習之用。...more
",https://www.books.com.tw/products/0010829239?loc=P_0003_024
25,升科大四技：飲料與調酒(附隨堂測驗卷)(2020最新版),"劉貞秀,王彬如",2019-07-15,"
加入最新108年統測試題，資料豐富齊全，內容多以表格方式呈現，敘述簡短容易理解。每章章首有研讀重點及架構樹狀圖，章末皆有大量的歷屆試題供學生練習及參考用，適合作為升學準備之用書。 本書特色   1....more
",https://www.books.com.tw/products/0010830534?loc=P_0003_025
26,迎戰2020統測上榜攻略大進擊! 餐旅服務完全攻略〔升科大四技〕(贈讀書計畫表、線上學習診斷測驗),畢瑩,2019-07-12,"
◎重點歸納‧搭配雙色編排突顯關鍵    本書之編寫係根據考試範圍，配合教育部公布之職業學校餐旅群「餐旅服務」課程綱要之架構，並參考國內外學者著作、各項法令規章以及歷屆精華考題編輯而成。   第一部分...more
",https://www.books.com.tw/products/0010829229?loc=P_0003_026
27,迎戰2020統測高分上榜衝刺秘笈!餐旅概論完全攻略〔升科大四技〕(贈讀書計畫表、線上學習診斷測驗),高芬,2019-07-12,"
◎重點統整.搭配雙色圖表.記憶深刻   本書之編寫係根據考試範圍，配合教育部公布之職業學校餐旅群餐旅概論課程綱要之架構，並參考國內、外學者著作、各項法令規章以及歷屆精華考題編輯而成。課文內容共分為...more
",https://www.books.com.tw/products/0010830165?loc=P_0003_027
28,迎戰2020統測完勝，登榜祕笈! 飲料與調酒完全攻略〔升科大四技〕(贈讀書計畫表、線上學習診斷測驗),畢瑩,2019-07-12,"
統一入學測驗考試科目「飲料與調酒」這一科，因為牽涉較為專業性的知識，所以必須在考前將許多專業用語、知識熟記在腦中，如何有效的把握剩餘時間來做充分的加強與複習就變得十分重要了﹗選擇一本系統化的...more
",https://www.books.com.tw/products/0010830169?loc=P_0003_028
29,升科大四技餐旅群餐旅服務升學寶典含解析附單字口袋書及單字實錄MP3(第四版)：行動學習版-適用至2021年統測 - 附贈MOSME行動學習一點通,劉君慧,2019-07-11,"
1.重點整理：濃縮教材精華，集合重要內容。   2.立即練習：立即驗收學習成果，以強化課程之學習。   3.歷屆考題：於章節之末集合統測題目，供學生自我加強練習之用。...more
",https://www.books.com.tw/products/0010828462?loc=P_0003_029
30,升科大四技：餐旅服務(2020最新版)(附隨堂測驗卷),"吳宜真,張涵茹",2019-07-09,"
1.依據教育部餐旅群99課綱「餐旅服務」課程大綱，並輔以歷屆試題重點歸納彙整而成。   2.本書共20章，每章章首處附有「研讀重點」，分析考試型態及重點。   3.文中穿插「小叮嚀」、「餐服知識+」及等單元...more
",https://www.books.com.tw/products/0010836944?loc=P_0003_030
31,升科大四技：餐旅群(專一)海量題庫(2020最新版)(附解答本),張朠紹 ,2019-07-08,"
融合各家部定版本，精挑細選可能成為考題的歷屆試題，如高餐各科獨招試題、高餐二技89~91年各科獨招、91~108年四技二專統一入學測驗、90~106年二技統一入學測驗、97~108年學力鑑定、領隊導遊測試、全國教...more
",https://www.books.com.tw/products/0010836998?loc=P_0003_031
32,升科大四技：餐旅概論(附隨堂測驗卷、單字手冊)(2020最新版),張朠紹 ,2019-06-24,"
1.根據教育部餐旅群「餐旅概論」99年新課綱，並參考國內外學者著作、各項法令規章編輯而成。   2.本書共有五篇，總計17章，每一章起始有「研讀重點」，分析每章考試重點及試題型態。   3.為便利學生研讀，...more
",https://www.books.com.tw/products/0010827656?loc=P_0003_032
33,家政群專(二)總複習：幼兒教保概論與實務,蕭慰親,2019-06-17,"
一、本書係根據民國97 年教育部修正發布之家政群「幼兒教保概論與實務」課程綱要及歷年四技二專統一入學測驗考試範圍編寫而成。    二、本書歸納統整了坊間各家幼兒教保概論教科書版本，希望提供讀者一本...more
",https://www.books.com.tw/products/0010845611?loc=P_0003_033
34,家政群專(二)總複習：色彩概論、家政行職業衛生與安全,"楊國慧,蔡芬華",2019-06-17,"
一、本書係根據民國97 年教育部修正發布之技術高中家政群「色彩概論」、「家政行職業衛生與安全」課程綱要編寫而成。    二、本書的內容可供家政科、服裝科、流行服飾科、美容科、時尚造型科、時尚模特兒...more
",https://www.books.com.tw/products/0010845595?loc=P_0003_034
35,家政行職業衛生與安全總複習(二版),林欣潔,2019-06-14,"
一、 本書是依據TCTE技專院校入學測驗中心公告之考試範圍，並綜合各種版本，以系統化歸納編輯而成。    二、全書分為二大單元：   PART 1 焦點精研：涵蓋各家版本教科書重點，以「焦點」方式，有系統歸納...more
",https://www.books.com.tw/products/0010850202?loc=P_0003_035
36,家政群專(一)總複習：家政概論、家庭教育,陳麗虹,2019-06-14,"
一、本書係根據民國97年教育部修正發布之技術高中家政群「家政概論」、「家庭教育」課程綱要編寫而成。    二、本書的內容可供家政科、服裝科、流行服飾科、美容科、時尚造型科、幼兒保育科、時尚模特兒科...more
",https://www.books.com.tw/products/0010845600?loc=P_0003_036
37,嬰幼兒發展與保育總複習(第四版),蔡子瑜,2019-06-13,"
一、本書係根據技專院校入學測驗中心公布「幼兒教保概論與實務」之「幼兒的發展與保育」考科範圍編寫而成。    二、本書歸納統整了坊間各家教科書版本，希望提供讀者一本容易學習、方便記憶的工具書。    ...more
",https://www.books.com.tw/products/0010845604?loc=P_0003_037
38,餐旅群指南(一)餐旅概論,"徐蔚青,蘇芳基",2019-06-04,"
一、本書係依據教育部民國九十七年最新修訂餐旅群「餐旅概論」課程綱要，並參酌國內各版本教科書、歷屆相關考題及最新時事法規等編輯而成。    二、全書共有五篇二十章，依序為緒論篇、餐飲篇、旅館篇、旅...more
",https://www.books.com.tw/products/0010853286?loc=P_0003_038
39,幼兒教保活動設計總複習(三版),王盈之,2019-05-31,"
一、本書係根據民國105 年教育部發布之「幼兒園教保活動課程大綱」及技專院校入學測驗中心公布「幼兒教保概論與實務」之「幼兒教保活動設計與實務」考科範圍編寫而成。   二、本書歸納統整了坊間各家教科...more
",https://www.books.com.tw/products/0010850198?loc=P_0003_039
40,餐旅群指南(二)餐旅服務,劉清華,2019-05-31,"
一、本書係根據民國97年教育部修正發布之技術高中餐旅群「餐旅服務Ⅰ∼Ⅳ」課程綱要編寫而成。   二、本書歸納統整了坊間各家餐旅服務Ⅰ~Ⅳ教科書版本，希望提供讀者一本容易學習、方便記憶的工具書。   三、在...more
",https://www.books.com.tw/products/0010853285?loc=P_0003_040
41,餐旅群指南(三)飲料與調酒,"吳皇珠,黃金堂",2019-05-31,"
一、本書係根據民國97年教育部修正發布之技術高中餐旅群「飲料與調酒」課程綱要編寫而成。   二、本書歸納統整了坊間各家「飲料與調酒Ⅰ、Ⅱ」教科書版本， 希望提供讀者一本容易學習、方便記憶的工具書。  ...more
",https://www.books.com.tw/products/0010853290?loc=P_0003_041
42,升科大四技：統測力-家政群專業一奪分王(2019最新版)(附詳解本),"楊玉玲,蔡家佳",2019-02-12,"
本書收錄近十年歷屆試題，熟讀歷屆試題，可以掌握未來的考試趨向以及試題難易度，繼而從中瞭解升學考試的準備方向，避免走冤枉路。   書中九成以上試題皆附有詳解，讓同學能夠先理解再來記憶。 本書特色  ...more
",https://www.books.com.tw/products/0010815813?loc=P_0003_042
43,【統測奪分關鍵】升科大四技餐旅測驗卷,畢瑩,2018-10-19,"
編寫依據：依最新課綱編寫，共20回。 本書特色：   1.多元化的題目，內容涵蓋所有課程範圍。   2.題題詳細解析，解題步驟絕對鉅細靡遺。   本卷專為升科大四技餐旅服務科別而編寫，全卷試題是依最新命題趨...more
",https://www.books.com.tw/products/0010803257?loc=P_0003_043
44,時尚整體造型彩妝畫(第二版),連禾,2018-08-23,"
本書中所有示範及教學內容，均以循序漸進的方式，從素描基礎概論、構圖、上色到整體創作，將設計圖的繪製模式以實用又兼具美感的筆法，結合時尚流行與設計創意，應用流行色彩搭配，以彩妝品、粉彩及色鉛筆...more
",https://www.books.com.tw/products/0010798866?loc=P_0003_044
45,單一級食物製備技能檢定學術科完全攻略(2018最新版)(附學科測驗卷),冠勁工作室,2018-08-20,"
本書依據勞動部勞動力發展署技能檢定中心107年啟用最新公告編寫而成。以報考篇、術科篇、學科篇，採系統化的方式論述每個檢定環節，力求增加報檢者的應考實力，順利通過檢定考試。筆者以自身豐富的經驗轉...more
",https://www.books.com.tw/products/0010798856?loc=P_0003_045
46,升科大四技：餐旅群(專二)海量題庫(2019最新版)(附解答本),張朠紹,2018-08-08,"
1.融合各家部定版本，精挑細選可能成為考題的歷屆試題。   2.透過深入淺出的編排，將相同的觀念題目整合在一起，且以「老師的話」提醒考試趨勢，讓讀者熟練不同的出題模式。   3.題目前以顆「★」數量，讓...more
",https://www.books.com.tw/products/0010798847?loc=P_0003_046
47,升科大四技餐旅群專業一、二(餐旅概論、餐旅服務、飲料與調酒)歷屆試題含解析2019年最新版(第二版),"何怡君,賴佳蕙",2018-08-01,"
1.蒐集近10年歷屆試題，題目依年度、科目分類，讓讀者瞭解命題趨勢，幫助讀者做考前最佳複習。   2.解析文字淺顯易懂、內容精闢詳盡，可輕鬆掌握考試重點與方向，為升學做好完全準備。   3.解析與試題頁碼...more
",https://www.books.com.tw/products/0010795584?loc=P_0003_047
48,升科大四技家政群幼保類專業一、二(家政概論、家庭教育、幼兒教保概論與實務)歷屆試題含解析 2019年最新版(第四版),"林佳蓉,王婕芸,郭宜君",2018-07-24,"
1.囊括近10年試題，試題解析清楚詳盡，是教師教學的優良輔助教材，也是學生自我模擬評量的最佳利器   2.針對各題各選項詳細解析，極適合教師為學生升學複習時，以及作為學生測驗與上課解題之用   3.清楚呈...more
",https://www.books.com.tw/products/0010794866?loc=P_0003_048
49,升科大四技家政群生活應用類專業一、二(家政概論、家庭教育、色彩概論、家政行職業衛生與安全)歷屆試題含解析 2019年最新版(第四版),林佳蓉,2018-07-23,"
1.囊括近10年歷屆試題，解析完整詳細   2.針對各題各選項詳細解析，極適合教師為學生升學複習時，以及作為學生測驗與上課解題之用   3.解析內容包括所有審查通過的版本，教師無須再翻遍每種版本，搜查答案...more
",https://www.books.com.tw/products/0010794875?loc=P_0003_049
50,升科大四技餐旅群餐旅服務升學寶典(上)餐廳篇含解析附單字口袋書及單字實錄MP3(含下冊) 2019年最新版(第七版)附贈OTAS題測系統,劉君慧,2018-07-10,"
1.重點整理：濃縮教材精華，集合重要內容。   2.立即練習：立即驗收學習成果，以強化課程之學習。   3.歷屆考題：於章節之末集合統測題目，供學生自我加強練習之用。...more
",https://www.books.com.tw/products/0010793500?loc=P_0003_050
51,升科大四技餐旅群餐旅服務升學寶典(下)旅館篇含解析 2019年最新版(第七版)附贈OTAS題測系統,劉君慧,2018-07-09,"
1.重點整理：濃縮教材精華，集合重要內容。   2.立即練習：立即驗收學習成果，以強化課程之學習。   3.歷屆考題：於章節之末集合統測題目，供學生自我加強練習之用。...more
",https://www.books.com.tw/products/0010793497?loc=P_0003_051
52,升科大四技餐旅群餐旅概論升學寶典(上)含解析(緒論、餐飲、旅館篇)附單字口袋書及單字實錄MP3(含下冊)2019年最新版(第七版)(附贈OTAS題測系統),蕭如妙,2018-07-03,"
本書除針對餐旅的語源、定義與研究發展過程進行探討外，更針對餐旅主要相關產業──『旅遊、航空、旅館、餐飲業』與行銷及其未來發展進行探討，包山包海，是學生準備餐旅群考試的最好幫手及貼身工具書。   1...more
",https://www.books.com.tw/products/0010792916?loc=P_0003_052
